"동별(1)",동별(2),동별(3),2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,합계,합계,노상,노상,노상,노상,노외,노외,노외,노외,노외,노외,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설,건축물부설
"동별(1)",동별(2),동별(3),소계,소계,공영,공영,민영,민영,시영,시영,구영,구영,시영,시영,구영,구영,민영,민영,일반주택,일반주택,공동주택,공동주택,일반건축물,일반건축물
"동별(1)",동별(2),동별(3),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수),개소 (개소),면수 (면수)
"합계",강동구,성내1동,792,10876,1,695,791,10181,-,-,1,695,-,-,-,-,3,102,148,498,281,3771,359,5810
"합계",강동구,성내2동,1278,7869,3,608,1275,7261,-,-,1,408,-,-,2,200,1,25,557,1272,273,2231,444,3733
"합계",강동구,성내3동,1241,10656,2,666,1239,9990,-,-,1,648,-,-,1,18,1,25,498,1478,462,3862,278,4625
"합계",강동구,둔촌1동,16,193,-,-,16,193,-,-,-,-,-,-,-,-,-,-,3,1,-,-,13,192
"합계",강동구,둔촌2동,879,11512,1,438,878,11074,-,-,1,438,-,-,-,-,-,-,321,869,241,6826,316,3379
"합계",강동구,암사1동,1807,11699,4,634,1803,11065,-,-,2,423,1,97,1,114,1,22,835,1579,602,4284,365,5180
"합계",강동구,천호2동,1673,16529,5,2557,1668,13972,-,-,2,946,1,1430,2,181,-,-,738,1760,445,8244,485,3968
"합계",강동구,길동,1734,17661,1,825,1733,16836,-,-,1,825,-,-,-,-,-,-,714,2023,511,8305,508,6508
"합계",강동구,강일동,103,16089,3,226,100,15863,-,-,2,136,-,-,1,90,-,-,2,28,21,13829,77,2006
"합계",강동구,상일1동,501,19552,1,264,500,19288,-,-,1,264,-,-,-,-,-,-,308,611,71,15791,121,2886
"합계",강동구,상일2동,26,7338,-,-,26,7338,-,-,-,-,-,-,-,-,-,-,-,-,6,7052,20,286
